"50499071","05/07/2021 10:27:32 PM","05/07/2021 10:47:44 PM","New York City Police Department","Noise - Park","Loud Music/Party","11372","Closed","The Police Department reviewed your complaint and provided additional information below.","05/07/2021 10:47:51 PM","QUEENS","ONLINE","Travers Park","QUEENS","(40.75468431377794, -73.88901053133478)"
"50499079","05/07/2021 11:24:24 AM","05/07/2021 11:26:18 AM","New York City Police Department","Noise - Park","Loud Music/Party","10028","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/07/2021 11:26:20 AM","MANHATTAN","ONLINE","Central Park","MANHATTAN","(40.77863290127972, -73.96254609596876)"
"50500182","05/07/2021 05:21:29 PM","05/07/2021 06:21:49 PM","New York City Police Department","Noise - Park","Loud Music/Party","10473","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/07/2021 06:21:54 PM","BRONX","ONLINE","Soundview Park","BRONX","(40.81778820113692, -73.87527766095268)"
"50500216","05/07/2021 10:15:47 PM","05/07/2021 10:29:29 PM","New York City Police Department","Noise - Park","Loud Music/Party","11215","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/07/2021 10:29:35 PM","BROOKLYN","ONLINE","Prospect Park","BROOKLYN","(40.66731704443803, -73.97457255259384)"
"50500226","05/07/2021 11:17:14 PM","05/07/2021 11:40:24 PM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/07/2021 11:40:28 PM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50500711","05/07/2021 09:21:10 PM","05/07/2021 10:28:03 PM","New York City Police Department","Noise - Park","Loud Music/Party","11211","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/07/2021 10:28:05 PM","BROOKLYN","ONLINE","Cooper Park","BROOKLYN","(40.71930993050488, -73.92677141181667)"
"50501381","05/07/2021 11:11:21 PM","05/07/2021 11:13:06 PM","New York City Police Department","Noise - Park","Loud Music/Party","11215","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/07/2021 11:13:07 PM","BROOKLYN","ONLINE","Prospect Park","BROOKLYN","(40.66731704443803, -73.97457255259384)"
"50501591","05/07/2021 10:14:39 PM","05/07/2021 10:28:46 PM","New York City Police Department","Noise - Park","Loud Music/Party","11385","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/07/2021 10:28:43 PM","QUEENS","ONLINE","Mafera Park","QUEENS","(40.70589599285876, -73.8916201109011)"
"50502015","05/07/2021 10:05:04 AM","05/07/2021 10:53:14 AM","New York City Police Department","Noise - Park","Loud Music/Party","11368","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/07/2021 10:53:19 AM","QUEENS","ONLINE","Corona Golf Playground","QUEENS","(40.74777127579632, -73.85528111522737)"
"50502044","05/08/2021 12:12:41 AM","05/08/2021 01:24:05 AM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/08/2021 01:24:07 AM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50503254","05/07/2021 11:09:10 PM","05/07/2021 11:15:27 PM","New York City Police Department","Noise - Park","Loud Music/Party","10026","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/07/2021 11:15:28 PM","MANHATTAN","ONLINE","St. Nicholas Park","MANHATTAN","(40.80029610120122, -73.95247480385893)"
"50503255","05/07/2021 09:23:27 PM","05/07/2021 10:41:14 PM","New York City Police Department","Noise - Park","Loud Music/Party","11105","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/07/2021 10:41:21 PM","QUEENS","ONLINE","Ralph Demarco Park","QUEENS","(40.784046656034185, -73.91732965394665)"
"50504077","05/08/2021 09:18:57 PM","05/08/2021 09:52:26 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/08/2021 09:52:30 PM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50505480","05/08/2021 07:10:49 PM","05/08/2021 07:25:28 PM","New York City Police Department","Noise - Park","Loud Music/Party","11205","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/08/2021 07:25:30 PM","BROOKLYN","ONLINE","Taaffe Playground","BROOKLYN","(40.69625690836763, -73.96110299121726)"
"50506457","05/08/2021 09:13:48 PM","05/08/2021 09:51:36 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/08/2021 09:51:40 PM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50506952","05/08/2021 11:05:18 AM","05/08/2021 11:42:41 AM","New York City Police Department","Noise - Park","Loud Music/Party","11222","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/08/2021 11:42:43 AM","BROOKLYN","ONLINE","McCarren Park","BROOKLYN","(40.72084647199604, -73.95180272776703)"
"50507113","05/08/2021 09:34:54 PM","05/08/2021 10:15:28 PM","New York City Police Department","Noise - Park","Loud Music/Party","10472","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/08/2021 10:15:30 PM","BRONX","ONLINE","Haviland Playground","BRONX","(40.8290528869698, -73.85669063395736)"
"50507238","05/08/2021 10:14:03 PM","05/08/2021 10:27:30 PM","New York City Police Department","Noise - Park","Loud Music/Party","11377","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/08/2021 10:27:34 PM","QUEENS","PHONE","Big Bush Playground","QUEENS","(40.73960873710535, -73.90262923510105)"
"50507661","05/08/2021 10:53:26 PM","05/08/2021 11:08:58 PM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/08/2021 11:09:02 PM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50507886","05/08/2021 06:44:56 PM","05/08/2021 07:20:22 PM","New York City Police Department","Noise - Park","Loud Music/Party","10002","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/08/2021 07:20:25 PM","MANHATTAN","ONLINE","John V. Lindsay East River Park","MANHATTAN","(40.713811040292896, -73.97617444840935)"
"50508443","05/08/2021 08:12:48 PM","05/08/2021 08:55:51 PM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/08/2021 08:55:53 PM","QUEENS","ONLINE","Bowne Playground","QUEENS","(40.7586887870978, -73.82483177581406)"
"50509181","05/08/2021 09:45:49 PM","05/08/2021 09:47:48 PM","New York City Police Department","Noise - Park","Loud Music/Party","11220","Closed","The Police Department reviewed your complaint and provided additional information below.","05/08/2021 09:47:53 PM","BROOKLYN","ONLINE","Owl's Head Park","BROOKLYN","(40.640290184865776, -74.03234615026558)"
"50509333","05/08/2021 11:11:36 AM","05/08/2021 11:42:05 AM","New York City Police Department","Noise - Park","Loud Music/Party","11222","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/08/2021 11:42:08 AM","BROOKLYN","ONLINE","McCarren Park","BROOKLYN","(40.72084647199604, -73.95180272776703)"
"50509682","05/08/2021 04:50:39 AM","05/08/2021 05:05:17 AM","New York City Police Department","Noise - Park","Loud Talking","10456","Closed","The Police Department reviewed your complaint and provided additional information below.","05/08/2021 05:05:23 AM","BRONX","ONLINE","Grant Park","BRONX","(40.83805331853703, -73.91192475811532)"
"50509889","05/08/2021 10:45:21 PM","05/08/2021 10:59:42 PM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/08/2021 10:59:46 PM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50510966","05/08/2021 04:31:09 PM","05/08/2021 05:14:15 PM","New York City Police Department","Noise - Park","Loud Music/Party","10472","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/08/2021 05:14:07 PM","BRONX","ONLINE","Pugsley Creek Park","BRONX","(40.82923134701075, -73.85673361112225)"
"50511843","05/09/2021 11:41:46 AM","05/09/2021 11:46:55 AM","New York City Police Department","Noise - Park","Loud Music/Party","10018","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 11:46:57 AM","MANHATTAN","ONLINE","Bryant Park","MANHATTAN","(40.75364439374199, -73.9849670309284)"
"50511846","05/09/2021 12:10:07 PM","05/09/2021 12:54:24 PM","New York City Police Department","Noise - Park","Loud Music/Party","11222","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 12:54:28 PM","BROOKLYN","ONLINE","McCarren Park","BROOKLYN","(40.72084647199604, -73.95180272776703)"
"50511847","05/09/2021 09:01:35 AM","05/09/2021 09:50:27 AM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 09:50:30 AM","QUEENS","ONLINE","Bowne Playground","QUEENS","(40.7586887870978, -73.82483177581406)"
"50512661","05/09/2021 07:18:33 PM","05/09/2021 08:03:25 PM","New York City Police Department","Noise - Park","Loud Music/Party","11215","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 08:03:26 PM","BROOKLYN","ONLINE","Prospect Park","BROOKLYN","(40.66731704443803, -73.97457255259384)"
"50513196","05/09/2021 02:34:29 AM","05/09/2021 03:25:43 AM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 03:25:47 AM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50513268","05/10/2021 01:17:20 AM","05/10/2021 01:34:40 AM","New York City Police Department","Noise - Park","Loud Music/Party","11368","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/10/2021 01:34:41 AM","QUEENS","ONLINE","Flushing Meadows Corona Park","QUEENS","(40.742377064999275, -73.84215697754966)"
"50513435","05/09/2021 03:35:23 PM","05/09/2021 04:25:28 PM","New York City Police Department","Noise - Park","Loud Music/Party","11354","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 04:25:30 PM","QUEENS","ONLINE","Flushing Greens","QUEENS","(40.76321575109667, -73.8309277901629)"
"50514091","05/09/2021 01:34:53 PM","05/09/2021 02:10:25 PM","New York City Police Department","Noise - Park","Loud Music/Party","11354","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 02:10:29 PM","QUEENS","ONLINE","Flushing Greens","QUEENS","(40.76321575109667, -73.8309277901629)"
"50514662","05/09/2021 02:10:19 AM","05/09/2021 02:27:53 AM","New York City Police Department","Noise - Park","Loud Talking","11204","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/09/2021 02:27:58 AM","BROOKLYN","ONLINE","Gravesend Park","BROOKLYN","(40.624719768701624, -73.98455657855753)"
"50515578","05/09/2021 09:53:00 PM","05/09/2021 10:23:38 PM","New York City Police Department","Noise - Park","Loud Music/Party","10032","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/09/2021 10:23:41 PM","MANHATTAN","ONLINE","Highbridge Park (Manhattan)","MANHATTAN","(40.83213730155205, -73.94005374663267)"
"50515579","05/09/2021 02:29:26 AM","05/09/2021 02:30:58 AM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/09/2021 02:31:03 AM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50516358","05/09/2021 03:02:29 AM","05/09/2021 03:20:10 AM","New York City Police Department","Noise - Park","Loud Music/Party","11229","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/09/2021 03:20:14 AM","BROOKLYN","ONLINE","Kelly Park Playground","BROOKLYN","(40.603295869003645, -73.95900001409144)"
"50518799","05/10/2021 09:19:15 AM","05/10/2021 09:45:51 AM","New York City Police Department","Noise - Park","Loud Music/Party","11373","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/10/2021 09:45:56 AM","QUEENS","ONLINE","Moore Homestead Playground","QUEENS","(40.74283175419591, -73.88273657534144)"
"50518819","05/10/2021 06:48:43 PM","05/10/2021 09:14:05 PM","New York City Police Department","Noise - Park","Loud Music/Party","10009","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/10/2021 09:14:07 PM","MANHATTAN","ONLINE","Tompkins Square Park","MANHATTAN","(40.72716820472698, -73.98271083621445)"
"50521415","05/10/2021 08:17:27 AM","05/10/2021 08:33:02 AM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.","05/10/2021 08:33:05 AM","QUEENS","ONLINE","Bowne Playground","QUEENS","(40.7586887870978, -73.82483177581406)"
"50522201","05/10/2021 09:56:41 PM","05/10/2021 11:04:24 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/10/2021 11:04:27 PM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50522321","05/10/2021 11:59:18 PM","05/11/2021 06:24:13 AM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/11/2021 06:24:19 AM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50523236","05/10/2021 10:31:23 AM","05/10/2021 11:53:23 AM","New York City Police Department","Noise - Park","Loud Music/Party","10037","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/10/2021 11:53:26 AM","MANHATTAN","ONLINE","Moore Playground","MANHATTAN","(40.8090011335204, -73.93827924217139)"
"50523968","05/10/2021 09:40:45 AM","05/10/2021 09:55:48 AM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/10/2021 09:55:51 AM","QUEENS","ONLINE","Bowne Playground","QUEENS","(40.7586887870978, -73.82483177581406)"
"50524531","05/10/2021 06:17:19 PM","05/10/2021 09:04:02 PM","New York City Police Department","Noise - Park","Loud Music/Party","10033","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/10/2021 09:04:06 PM","MANHATTAN","ONLINE","Bennett Park","MANHATTAN","(40.852757015007974, -73.93763859319333)"
"50524534","05/10/2021 08:15:33 PM","05/10/2021 08:32:00 PM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/10/2021 08:32:04 PM","QUEENS","ONLINE","Bowne Playground","QUEENS","(40.7586887870978, -73.82483177581406)"
"50527860","05/11/2021 10:24:07 PM","05/11/2021 11:14:41 PM","New York City Police Department","Noise - Park","Loud Music/Party","10460","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/11/2021 11:14:46 PM","BRONX","ONLINE","Bronx Park","BRONX","(40.843119201779096, -73.8778577026157)"
"50527931","05/12/2021 01:00:02 AM","05/12/2021 01:28:57 AM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","This complaint does not fall under the Police Department's jurisdiction.","05/12/2021 01:29:00 AM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50528137","05/11/2021 07:16:37 PM","05/11/2021 07:30:43 PM","New York City Police Department","Noise - Park","Loud Music/Party","10471","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/11/2021 07:30:47 PM","BRONX","ONLINE","Brust Park","BRONX","(40.88996292686885, -73.90394251189103)"
"50528713","05/11/2021 11:29:09 PM","05/12/2021 01:59:58 AM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded and upon arrival those responsible for the condition were gone.","05/12/2021 02:00:03 AM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50529236","05/11/2021 10:46:12 PM","05/11/2021 11:03:34 PM","New York City Police Department","Noise - Park","Loud Music/Party","10014","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/11/2021 11:03:37 PM","MANHATTAN","PHONE","Christopher Park","MANHATTAN","(40.7335894628775, -74.00226960182053)"
"50529886","05/12/2021 12:29:03 AM","05/12/2021 01:59:38 AM","New York City Police Department","Noise - Park","Loud Talking","11004","Closed","The Police Department responded and upon arrival those responsible for the condition were gone.","05/12/2021 01:59:47 AM","QUEENS","PHONE","Hillside Playground","QUEENS","(40.74174827087708, -73.71386833776103)"
"50529991","05/11/2021 09:28:22 AM","05/11/2021 10:17:20 AM","New York City Police Department","Noise - Park","Loud Music/Party","11220","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/11/2021 10:17:23 AM","BROOKLYN","ONLINE","Leif Ericson Park","BROOKLYN","(40.63506988524358, -74.0186956713075)"
"50530703","05/11/2021 07:21:15 PM","05/11/2021 08:07:10 PM","New York City Police Department","Noise - Park","Loud Music/Party","10027","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/11/2021 08:07:14 PM","MANHATTAN","PHONE","Marcus Garvey Park","MANHATTAN","(40.80482179264163, -73.94545681211618)"
"50532553","05/11/2021 11:26:31 PM","05/11/2021 11:32:27 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","This complaint does not fall under the Police Department's jurisdiction.","05/11/2021 11:32:31 PM","MANHATTAN","ONLINE","Washington Square Park","MANHATTAN","(40.73090778826059, -73.99593364337622)"
"50533171","05/11/2021 02:51:40 PM","05/11/2021 03:04:49 PM","New York City Police Department","Noise - Park","Loud Music/Party","11232","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/11/2021 03:04:52 PM","BROOKLYN","ONLINE","Sunset Park","BROOKLYN","(40.649500597233825, -74.00575514447839)"
"50533653","05/11/2021 07:57:41 AM","05/11/2021 08:02:11 AM","New York City Police Department","Noise - Park","Loud Talking","11377","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/11/2021 08:02:14 AM","QUEENS","ONLINE","Windmuller Mini Pool","QUEENS","(40.747987718685344, -73.91193195121764)"
"50534955","05/11/2021 09:08:09 PM","05/11/2021 10:12:37 PM","New York City Police Department","Noise - Park","Loud Talking","11368","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/11/2021 10:12:40 PM","QUEENS","ONLINE","Corona Golf Playground","QUEENS","(40.74777127579632, -73.85528111522737)"
"50535320","05/11/2021 11:43:44 PM","05/12/2021 12:07:50 AM","New York City Police Department","Noise - Park","Loud Talking","10039","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 12:07:54 AM","MANHATTAN","PHONE","Bill Bojangles Robinson Playground","MANHATTAN","(40.82531797131959, -73.93731021072038)"
"50535327","05/12/2021 12:11:04 AM","05/12/2021 12:56:51 AM","New York City Police Department","Noise - Park","Loud Talking","11364","Closed","The Police Department responded and upon arrival those responsible for the condition were gone.","05/12/2021 12:56:55 AM","QUEENS","ONLINE","Alley Pond Park","QUEENS","(40.75284189973842, -73.7463696244017)"
"50535547","05/11/2021 08:19:04 AM","05/11/2021 09:29:25 AM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/11/2021 09:29:29 AM","QUEENS","ONLINE","Bowne Playground","QUEENS","(40.7586887870978, -73.82483177581406)"
"50536543","05/12/2021 08:44:03 PM","05/12/2021 08:50:13 PM","New York City Police Department","Noise - Park","Loud Music/Party","11368","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/12/2021 08:50:16 PM","QUEENS","ONLINE","Flushing Meadows Corona Park","QUEENS","(40.742377064999275, -73.84215697754966)"
"50536546","05/12/2021 08:23:40 PM","05/12/2021 10:27:16 PM","New York City Police Department","Noise - Park","Loud Music/Party","10025","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 10:27:18 PM","MANHATTAN","ONLINE","Riverside Park","MANHATTAN","(40.800245180318555, -73.97335875005403)"
"50536602","05/12/2021 08:56:26 PM","05/12/2021 09:42:30 PM","New York City Police Department","Noise - Park","Loud Music/Party","10033","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 09:42:34 PM","MANHATTAN","ONLINE","J. Hood Wright Park","MANHATTAN","(40.84547407167203, -73.94048629178738)"
"50536603","05/12/2021 06:45:32 PM","05/12/2021 08:23:11 PM","New York City Police Department","Noise - Park","Loud Music/Party","10034","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 08:23:14 PM","MANHATTAN","ONLINE","Inwood Hill Park","MANHATTAN","(40.86682398380518, -73.92881081177171)"
"50537876","05/12/2021 08:26:52 AM","05/12/2021 09:09:56 AM","New York City Police Department","Noise - Park","Loud Music/Party","11222","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/12/2021 09:10:00 AM","BROOKLYN","ONLINE","McCarren Park","BROOKLYN","(40.72084647199604, -73.95180272776703)"
"50538005","05/12/2021 09:52:02 PM","05/12/2021 10:47:10 PM","New York City Police Department","Noise - Park","Loud Music/Party","11368","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 10:47:06 PM","QUEENS","PHONE","Corona Golf Playground","QUEENS","(40.74771117233667, -73.85550500625679)"
"50538164","05/12/2021 10:13:04 PM","05/12/2021 10:27:46 PM","New York City Police Department","Noise - Park","Loud Music/Party","10033","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 10:27:48 PM","MANHATTAN","ONLINE","J. Hood Wright Park","MANHATTAN","(40.84547407167203, -73.94048629178738)"
"50538179","05/12/2021 08:37:57 PM","05/12/2021 09:20:39 PM","New York City Police Department","Noise - Park","Loud Music/Party","11368","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 09:20:41 PM","QUEENS","ONLINE","Flushing Meadows Corona Park","QUEENS","(40.742377064999275, -73.84215697754966)"
"50538181","05/12/2021 04:31:13 PM","05/12/2021 04:48:31 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/12/2021 04:48:35 PM","MANHATTAN","PHONE","Union Square Park","MANHATTAN","(40.736822334227405, -73.98958963599068)"
"50538192","05/12/2021 11:29:38 PM","05/12/2021 11:46:27 PM","New York City Police Department","Noise - Park","Loud Talking","10039","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 11:46:31 PM","MANHATTAN","PHONE","Bill Bojangles Robinson Playground","MANHATTAN","(40.82531797131959, -73.93731021072038)"
"50539241","05/12/2021 12:19:25 PM","05/12/2021 02:46:56 PM","New York City Police Department","Noise - Park","Loud Music/Party","10040","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 02:47:01 PM","MANHATTAN","ONLINE","Fort Tryon Park","MANHATTAN","(40.86023252938371, -73.93096887693872)"
"50540313","05/12/2021 04:39:06 PM","05/12/2021 05:33:15 PM","New York City Police Department","Noise - Park","Loud Music/Party","10033","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 05:33:19 PM","MANHATTAN","ONLINE","J. Hood Wright Park","MANHATTAN","(40.84547407167203, -73.94048629178738)"
"50541634","05/13/2021 12:03:52 AM","05/13/2021 12:18:11 AM","New York City Police Department","Noise - Park","Loud Music/Party","11218","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/13/2021 12:18:14 AM","BROOKLYN","ONLINE","Greenwood Playground","BROOKLYN","(40.65091473941851, -73.9769501035021)"
"50541733","05/12/2021 08:55:53 PM","05/12/2021 09:07:16 PM","New York City Police Department","Noise - Park","Loud Music/Party","10039","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 09:07:21 PM","MANHATTAN","PHONE","Jackie Robinson Park","MANHATTAN","(40.82468631812591, -73.94184538510035)"
"50543165","05/12/2021 04:41:15 PM","05/12/2021 05:07:30 PM","New York City Police Department","Noise - Park","Loud Music/Party","10009","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 05:07:32 PM","MANHATTAN","ONLINE","Tompkins Square Park","MANHATTAN","(40.72716820472698, -73.98271083621445)"
"50544080","05/12/2021 08:37:58 PM","05/12/2021 08:40:07 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/12/2021 08:40:10 PM","MANHATTAN","ONLINE","Union Square Park","MANHATTAN","(40.736822334227405, -73.98958963599068)"
"50545294","05/12/2021 11:29:46 PM","05/12/2021 11:48:29 PM","New York City Police Department","Noise - Park","Loud Music/Party","11218","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 11:48:33 PM","BROOKLYN","ONLINE","Greenwood Playground","BROOKLYN","(40.65091473941851, -73.9769501035021)"
"50545295","05/12/2021 08:43:00 PM","05/12/2021 08:49:34 PM","New York City Police Department","Noise - Park","Loud Music/Party","11368","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/12/2021 08:49:37 PM","QUEENS","ONLINE","Flushing Meadows Corona Park","QUEENS","(40.742377064999275, -73.84215697754966)"
"50545302","05/12/2021 04:29:05 PM","05/12/2021 04:38:42 PM","New York City Police Department","Noise - Park","Loud Music/Party","10003","Closed","The Police Department responded to the complaint and determined that police action was not necessary.","05/12/2021 04:38:46 PM","MANHATTAN","ONLINE","Union Square Park","MANHATTAN","(40.736822334227405, -73.98958963599068)"
"50545785","05/12/2021 09:57:47 PM","05/12/2021 10:15:41 PM","New York City Police Department","Noise - Park","Loud Music/Party","10039","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/12/2021 10:15:45 PM","MANHATTAN","ONLINE","Jackie Robinson Park","MANHATTAN","(40.82332554323123, -73.94305697510212)"
"50545795","05/12/2021 04:38:50 PM","05/12/2021 05:33:54 PM","New York City Police Department","Noise - Park","Loud Music/Party","10033","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 05:33:59 PM","MANHATTAN","ONLINE","J. Hood Wright Park","MANHATTAN","(40.84547407167203, -73.94048629178738)"
"50545796","05/12/2021 03:13:43 PM","05/12/2021 04:46:30 PM","New York City Police Department","Noise - Park","Loud Music/Party","11222","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/12/2021 04:46:35 PM","BROOKLYN","ONLINE","McCarren Park","BROOKLYN","(40.72084647199604, -73.95180272776703)"
"50546672","05/13/2021 11:09:00 PM","05/13/2021 11:54:26 PM","New York City Police Department","Noise - Park","Loud Music/Party","11355","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/13/2021 11:54:28 PM","QUEENS","PHONE","Flushing Meadows Corona Park","QUEENS","(40.745861452141874, -73.83524120952693)"
"50546684","05/13/2021 09:45:58 PM","05/13/2021 10:34:40 PM","New York City Police Department","Noise - Park","Loud Talking","11234","Closed","The Police Department responded to the complaint and took action to fix the condition.","05/13/2021 10:36:43 PM","BROOKLYN","ONLINE","Hickman Playground","BROOKLYN","(40.62017481967567, -73.91217263269192)"
"50547002","05/13/2021 11:04:59 PM","05/14/2021 01:21:07 AM","New York City Police Department","Noise - Park","Loud Music/Party","10034","Closed","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/14/2021 01:21:11 AM","MANHATTAN","PHONE","Inwood Hill Park","MANHATTAN","(40.86682398380518, -73.92881081177171)"
